,0
2315,I always seem to struggle with the mini celebration part. I keep thinking that the mini celebration is either to small or to big compared to the part of the task i just did. What are some things that you do/use for your mini celebrations. Thanks.
2316,I haven&#39;t even watched the video yet. I simply liked it because of the title. 😅
2317,cs_anal - sounds like a weird Counter Strike map if you ask me.
2318,"What, no power query?"
2319,"Good luck with your journey. I&#39;m gonna take a ML course next semester I have some programming experience, but no experience with python do you have any suggestions?"
2320,"Sir please make a video on Google Data analytics apprenticeship , What it is and what are the benefits."
2321,Great video!
2322,"Hey Luke, can you do one for applying to new data analytics roles and what is the approach needed for them?"
2323,"Hey Luke, I hope you are doing well. I had a question on which you can make a video I guess.<br><br>So the question is, &quot;What is the scope of Analytics? Are we just facing a boom in Analytics and thus it would fade away in say next 10 years or not?&quot; Also would data science jobs would have much relevance or not in the future?<br><br>Thanks for creating this amazing content<br>Keep up the good work!!"
2324,I just listen to 1 hour of David Goggins each morning. STAY HARD.
2325,I smashed that like button 1min before the end!Thanks a lot for the tips and for this kind of motivated videos 👍
2326,thank you for this video
2327,Great<br>You and alex The Analyst are the most helpful YouTuber for me ❤️ keep going 🙏
2328,Yo Luke! Great points! That&#39;s exactly how I tackle when I hit rock bottom in data analysis! Never knew it was the same tactics that the navy/army did too!
2329,Where can I get the panda 🐼 photo?<br>Need it for my teacher
2330,"inspiring,<br>also I think Samurais have somehow same method.<br>They say: in a fight, if your every move is right, winning comes to you by itself.<br>Thanks for video, needed that."
2331,"Great video, I not long ago I have decided to change my career and wish to become data analyst. All topics included in the career have been mentioned and to be fair it has been bit overwhelming. Currently i want to learn python as one of  steps towards becoming data analyst. Would you recommend learning videos/books covering python in general or more targeted info specifically for data science?"
2332,Roll Call!  Are you a recent Google Data Analytics Certificate grad? 🙋🏼‍♂️
2333,"I am basically already a data scientist without the title but trying to get into the tech world. I’m on course 6/8 and have mixed feelings about the certificate but overall think it was great and structured well.<br><br>Did I need the certificate? Not really, I already knew the technical skills the course offered so I’m not sure there is any benefit to me putting it on my resume.<br><br>Is it still worth taking? I think it is great for someone like me who has a degree that is science related but doesn’t have professional business experience. Like the guests mentioned it is heavy on the process and decision making. I learned a lot of buzz words and other information that will help me interview well and definitely helped me develop a solid resume.<br><br>Is this good for someone with no experience? Absolutely. As someone who already analyzes data and constantly creates methodology, I can say the structure of the course is really about getting you used to thinking analytically. It’s also a great intro to technical skills although these alone will not get you a job since it’s a little barebones.<br><br>Do I recommend the certificate? Yes but only if you have motivation. If you are serious about a career in data analytics this is a good precursor to your career you just have to want it and have patience. You aren’t going to want to hear this but this is likely a baby step to getting to that career. You have to continue to develop the technical skills, update your resume, and make a portfolio or git."
2334,Hey I have one year of experience in Machine learning engineering already. Moving to data analyst should I go with IBM and then tableau specialization ? Because python is more easy for me haven&#39;t tried R. After completing both specialization can I get any remote data analyst job as junior ? P.s I have few more questions can I do a personal msg to you ?... last but not the least Stay safe mate  🤍
2335,So one of the worlds largest and richest companies tried to make a free education system to get people jobs and it did bugger all.
2336,Great video
2337,This is a great video Luke where you are asking the right questions that anyone (including me) who wants to take the Google Certificate to get a headstart in DA role.
2338,I wish they would teach Python rather than R
2339,I am in the fifth course
2340,I just got my certificate 2 hours ago now ready to find a job
2341,"I subscribed.  This info is top notch, sir."
2342,Good stuff. Imma keep building my portfolio 💪
2343,Ok this is a really good and informative video thank you
2344,Loved the diverse perspectives! I’d love to hear how Antonio got his internship.
2345,"As for today I am having troubles finding a remote data analyst job, can someone refer me or at least help me with some doubts?"
2346,"Wow this was super useful along with all of your videos on GDA. Thanks for the info, I signed up for the professional certificate and am enjoying it so far 💯<br>You&#39;re doing God&#39;s work👏🏽"
2347,"Realistically, Im one of the unfortunate few that didn’t get a job with this certification. Got the certification, haven’t used it at all. No one wants to give you a chance because you learned this even though you want to show them you can do the job. No connections = no job, no experience. Waste of $45<br><br>Be realistic. If you got the job, doesn’t mean everybody will get it too. Congrats if you did get a job with this."
2348,Love your videos man. Keep up the great work!
2349,Which is the best course for job oprritunities? would love to see a vid on that. Maybe comparing the different courses
